test_year,division_name,level,rate,demographic,dif,max_rate,rank,division_use
2018,Fairfax County,other,0.9009622275653472,Socioeconomics,0.3147509669661068,0.9009622275653472,4,fairfax_county
2019,Fairfax County,disadvantaged,0.5789819374725138,Socioeconomics,0.314539224673269,0.8935211621457828,5,fairfax_county
2019,Fairfax County,other,0.8935211621457828,Socioeconomics,0.314539224673269,0.8935211621457828,5,fairfax_county
2015,Williamsburg-James City County,black,0.5834920578213039,Race,0.31410642803999955,0.8975984858613034,6,williamsburg-james_city_county
2015,Williamsburg-James City County,white,0.8975984858613034,Race,0.31410642803999955,0.8975984858613034,6,williamsburg-james_city_county
2013,Northampton County,disadvantaged,0.4896760113409784,Socioeconomics,0.3131291115518047,0.802805122892783,7,northampton_county
2013,Northampton County,other,0.802805122892783,Socioeconomics,0.3131291115518047,0.802805122892783,7,northampton_county
2019,Lynchburg City,black,0.534481222046529,Race,0.3127527924607667,0.8472340145072957,4,lynchburg_city
2019,Lynchburg City,white,0.8472340145072957,Race,0.3127527924607667,0.8472340145072957,4,lynchburg_city
2014,Fairfax County,disadvantaged,0.5652467541107755,Socioeconomics,0.3123824111138048,0.8776291652245803,9,fairfax_county
2014,Fairfax County,other,0.8776291652245803,Socioeconomics,0.3123824111138048,0.8776291652245803,9,fairfax_county
2018,Harrisonburg City,disadvantaged,0.5105130755791601,Socioeconomics,0.3119252208083484,0.8224382963875085,5,harrisonburg_city
2018,Harrisonburg City,other,0.8224382963875085,Socioeconomics,0.3119252208083484,0.8224382963875085,5,harrisonburg_city
2017,Albemarle County,black,0.5438964054082776,Race,0.3108330654957513,0.8547294709040288,4,albemarle_county
2017,Albemarle County,white,0.8547294709040288,Race,0.3108330654957513,0.8547294709040288,4,albemarle_county
2015,Alexandria City,disadvantaged,0.5544514329338848,Socioeconomics,0.3108002755448229,0.8652517084787077,2,alexandria_city
2015,Alexandria City,other,0.8652517084787077,Socioeconomics,0.3108002755448229,0.8652517084787077,2,alexandria_city
2013,Northampton County,black,0.43041683135285946,Race,0.31005973254235353,0.740476563895213,12,northampton_county
2013,Northampton County,white,0.740476563895213,Race,0.31005973254235353,0.740476563895213,12,northampton_county
2016,Alexandria City,disadvantaged,0.5824805950731485,Socioeconomics,0.31000900979226087,0.8924896048654094,3,alexandria_city
2016,Alexandria City,other,0.8924896048654094,Socioeconomics,0.31000900979226087,0.8924896048654094,3,alexandria_city
2014,Southampton County,black,0.45341207454691934,Race,0.30931766057565924,0.7627297351225786,10,southampton_county
2014,Southampton County,white,0.7627297351225786,Race,0.30931766057565924,0.7627297351225786,10,southampton_county
2018,Albemarle County,black,0.5422993881080592,Race,0.3088163966143094,0.8511157847223686,3,albemarle_county
2018,Albemarle County,white,0.8511157847223686,Race,0.3088163966143094,0.8511157847223686,3,albemarle_county
2013,Falls Church City,black,0.6176293474805188,Race,0.3085039362328026,0.9261332837133214,13,falls_church_city
2013,Falls Church City,white,0.9261332837133214,Race,0.3085039362328026,0.9261332837133214,13,falls_church_city
2013,Loudoun County,disadvantaged,0.5490156645864128,Socioeconomics,0.3083553101305685,0.8573709747169813,8,loudoun_county
2013,Loudoun County,other,0.8573709747169813,Socioeconomics,0.3083553101305685,0.8573709747169813,8,loudoun_county
2013,Fauquier County,black,0.49308122212939137,Race,0.30669112070473264,0.799772342834124,14,fauquier_county
2013,Fauquier County,white,0.799772342834124,Race,0.30669112070473264,0.799772342834124,14,fauquier_county
2014,Henrico County,black,0.5382572585417349,Race,0.3065271211426883,0.8447843796844232,11,henrico_county
2014,Henrico County,white,0.8447843796844232,Race,0.3065271211426883,0.8447843796844232,11,henrico_county
2016,Charlottesville City,disadvantaged,0.5827694468490596,Socioeconomics,0.30631673626251654,0.8890861831115762,4,charlottesville_city
2016,Charlottesville City,other,0.8890861831115762,Socioeconomics,0.30631673626251654,0.8890861831115762,4,charlottesville_city
2018,Arlington County,disadvantaged,0.6243995950573396,Socioeconomics,0.3063017831454421,0.9307013782027816,6,arlington_county
2018,Arlington County,other,0.9307013782027816,Socioeconomics,0.3063017831454421,0.9307013782027816,6,arlington_county
2017,Alexandria City,disadvantaged,0.5794917678453271,Socioeconomics,0.30627028847905824,0.8857620563243853,4,alexandria_city
2017,Alexandria City,other,0.8857620563243853,Socioeconomics,0.30627028847905824,0.8857620563243853,4,alexandria_city
2015,Martinsville City,disadvantaged,0.5306842503911874,Socioeconomics,0.3059399406497326,0.83662419104092,3,martinsville_city
2015,Martinsville City,other,0.83662419104092,Socioeconomics,0.3059399406497326,0.83662419104092,3,martinsville_city
2014,Fredericksburg City,black,0.5182945722856616,Race,0.3058734199520008,0.8241679922376624,12,fredericksburg_city
2014,Fredericksburg City,white,0.8241679922376624,Race,0.3058734199520008,0.8241679922376624,12,fredericksburg_city
2014,Henrico County,disadvantaged,0.5328127193896419,Socioeconomics,0.3053229783646937,0.8381356977543356,10,henrico_county
2014,Henrico County,other,0.8381356977543356,Socioeconomics,0.3053229783646937,0.8381356977543356,10,henrico_county
2013,Fairfax County,disadvantaged,0.5797776116177206,Socioeconomics,0.30480449268354204,0.8845821043012626,9,fairfax_county
2013,Fairfax County,other,0.8845821043012626,Socioeconomics,0.30480449268354204,0.8845821043012626,9,fairfax_county
2017,Harrisonburg City,disadvantaged,0.566434628537093,Socioeconomics,0.3035070545318602,0.8699416830689533,5,harrisonburg_city
2017,Harrisonburg City,other,0.8699416830689533,Socioeconomics,0.3035070545318602,0.8699416830689533,5,harrisonburg_city
2013,Fredericksburg City,black,0.5445255264590909,Race,0.3034462232531744,0.8479717497122653,15,fredericksburg_city
2013,Fredericksburg City,white,0.8479717497122653,Race,0.3034462232531744,0.8479717497122653,15,fredericksburg_city
2015,Lynchburg City,disadvantaged,0.5507942952789567,Socioeconomics,0.30288846314589013,0.8536827584248469,4,lynchburg_city
2015,Lynchburg City,other,0.8536827584248469,Socioeconomics,0.30288846314589013,0.8536827584248469,4,lynchburg_city
2019,Arlington County,disadvantaged,0.6159404761240818,Socioeconomics,0.30197487368776044,0.9179153498118422,6,arlington_county
2019,Arlington County,other,0.9179153498118422,Socioeconomics,0.30197487368776044,0.9179153498118422,6,arlington_county
2013,Henrico County,black,0.5459466641517506,Race,0.30112274402926964,0.8470694081810203,16,henrico_county
2013,Henrico County,white,0.8470694081810203,Race,0.30112274402926964,0.8470694081810203,16,henrico_county
2013,Radford City,disadvantaged,0.593836719843379,Socioeconomics,0.3010189631712833,0.8948556830146623,10,radford_city
2013,Radford City,other,0.8948556830146623,Socioeconomics,0.3010189631712833,0.8948556830146623,10,radford_city
2013,Fredericksburg City,disadvantaged,0.5373502667045907,Socioeconomics,0.30012487249388253,0.8374751391984733,11,fredericksburg_city
2013,Fredericksburg City,other,0.8374751391984733,Socioeconomics,0.30012487249388253,0.8374751391984733,11,fredericksburg_city
2013,Franklin City,disadvantaged,0.4557458577761827,Socioeconomics,0.2998280217645547,0.7555738795407374,12,franklin_city
2013,Franklin City,other,0.7555738795407374,Socioeconomics,0.2998280217645547,0.7555738795407374,12,franklin_city
2015,Nottoway County,black,0.5001276271808248,Race,0.298823083689985,0.7989507108708098,7,nottoway_county
2015,Nottoway County,white,0.7989507108708098,Race,0.298823083689985,0.7989507108708098,7,nottoway_county
2013,Henrico County,disadvantaged,0.5384176834976966,Socioeconomics,0.2987079938743078,0.8371256773720044,13,henrico_county
2013,Henrico County,other,0.8371256773720044,Socioeconomics,0.2987079938743078,0.8371256773720044,13,henrico_county
2014,Northampton County,black,0.4452614054652866,Race,0.29869419732937885,0.7439556027946654,13,northampton_county
2014,Northampton County,white,0.7439556027946654,Race,0.29869419732937885,0.7439556027946654,13,northampton_county
2014,Loudoun County,disadvantaged,0.5719566970176609,Socioeconomics,0.2978189682029485,0.8697756652206095,11,loudoun_county
2014,Loudoun County,other,0.8697756652206095,Socioeconomics,0.2978189682029485,0.8697756652206095,11,loudoun_county
2018,Lynchburg City,black,0.5600259960222224,Race,0.2972090505748376,0.85723504659706,4,lynchburg_city
2018,Lynchburg City,white,0.85723504659706,Race,0.2972090505748376,0.85723504659706,4,lynchburg_city
2007,Arlington County,disadvantaged,0.6127132024198153,Socioeconomics,0.29697651107112677,0.9096897134909421,1,arlington_county
2007,Arlington County,other,0.9096897134909421,Socioeconomics,0.29697651107112677,0.9096897134909421,1,arlington_county
2006,Charlottesville City,black,0.5621836959795502,Race,0.29512563332526576,0.857309329304816,1,charlottesville_city
2006,Charlottesville City,white,0.857309329304816,Race,0.29512563332526576,0.857309329304816,1,charlottesville_city
2014,Accomack County,black,0.5007522552947563,Race,0.2949312482345574,0.7956835035293137,14,accomack_county
2014,Accomack County,white,0.7956835035293137,Race,0.2949312482345574,0.7956835035293137,14,accomack_county
2016,Winchester City,disadvantaged,0.5781964275980382,Socioeconomics,0.2945572895632449,0.8727537171612831,5,winchester_city
2016,Winchester City,other,0.8727537171612831,Socioeconomics,0.2945572895632449,0.8727537171612831,5,winchester_city
2017,Lynchburg City,disadvantaged,0.5554721611335816,Socioeconomics,0.2938618717119863,0.8493340328455679,6,lynchburg_city
2017,Lynchburg City,other,0.8493340328455679,Socioeconomics,0.2938618717119863,0.8493340328455679,6,lynchburg_city
2014,Norfolk City,black,0.4805655093371261,Race,0.2926572833953524,0.7732227927324785,15,norfolk_city
2014,Norfolk City,white,0.7732227927324785,Race,0.2926572833953524,0.7732227927324785,15,norfolk_city
2013,Lancaster County,disadvantaged,0.4754786249515511,Socioeconomics,0.2923809065918313,0.7678595315433824,14,lancaster_county
2013,Lancaster County,other,0.7678595315433824,Socioeconomics,0.2923809065918313,0.7678595315433824,14,lancaster_county
2015,Harrisonburg City,disadvantaged,0.5566842608630084,Socioeconomics,0.29111287679171594,0.8477971376547243,5,harrisonburg_city
2015,Harrisonburg City,other,0.8477971376547243,Socioeconomics,0.29111287679171594,0.8477971376547243,5,harrisonburg_city
2015,Alexandria City,black,0.6161862342782168,Race,0.2910297859297465,0.9072160202079633,8,alexandria_city
2015,Alexandria City,white,0.9072160202079633,Race,0.2910297859297465,0.9072160202079633,8,alexandria_city
2014,Arlington County,black,0.6447310191029437,Race,0.29037314152410154,0.9351041606270453,16,arlington_county
2014,Arlington County,white,0.9351041606270453,Race,0.29037314152410154,0.9351041606270453,16,arlington_county
2015,Williamsburg-James City County,disadvantaged,0.6214523422467098,Socioeconomics,0.29008323083140475,0.9115355730781145,6,williamsburg-james_city_county
2015,Williamsburg-James City County,other,0.9115355730781145,Socioeconomics,0.29008323083140475,0.9115355730781145,6,williamsburg-james_city_county
2013,Roanoke City,disadvantaged,0.5912389441294592,Socioeconomics,0.28920952256134824,0.8804484666908075,15,roanoke_city
2013,Roanoke City,other,0.8804484666908075,Socioeconomics,0.28920952256134824,0.8804484666908075,15,roanoke_city
2013,Martinsville City,disadvantaged,0.4811932642469434,Socioeconomics,0.28880770757989327,0.7700009718268367,16,martinsville_city
2013,Martinsville City,other,0.7700009718268367,Socioeconomics,0.28880770757989327,0.7700009718268367,16,martinsville_city
2017,Lancaster County,disadvantaged,0.5812648051744703,Socioeconomics,0.2881910055703383,0.8694558107448086,7,lancaster_county
2017,Lancaster County,other,0.8694558107448086,Socioeconomics,0.2881910055703383,0.8694558107448086,7,lancaster_county
2017,Fairfax County,disadvantaged,0.6216571697606609,Socioeconomics,0.2878761014738883,0.9095332712345492,8,fairfax_county
2017,Fairfax County,other,0.9095332712345492,Socioeconomics,0.2878761014738883,0.9095332712345492,8,fairfax_county
2016,Accomack County,black,0.5347950457664639,Race,0.28738245205715973,0.8221774978236236,6,accomack_county
2016,Accomack County,white,0.8221774978236236,Race,0.28738245205715973,0.8221774978236236,6,accomack_county
2015,Henrico County,disadvantaged,0.5748531574163313,Socioeconomics,0.2870375313082111,0.8618906887245423,7,henrico_county
2015,Henrico County,other,0.8618906887245423,Socioeconomics,0.2870375313082111,0.8618906887245423,7,henrico_county
2014,Roanoke City,disadvantaged,0.6025522436926658,Socioeconomics,0.28694202982807104,0.8894942735207368,12,roanoke_city
2014,Roanoke City,other,0.8894942735207368,Socioeconomics,0.28694202982807104,0.8894942735207368,12,roanoke_city
2013,Petersburg City,black,0.4597780445572433,Race,0.28688758020720223,0.7466656247644455,17,petersburg_city
2013,Petersburg City,white,0.7466656247644455,Race,0.28688758020720223,0.7466656247644455,17,petersburg_city
2015,Arlington County,disadvantaged,0.652236339077803,Socioeconomics,0.28688070224686757,0.9391170413246706,8,arlington_county
2015,Arlington County,other,0.9391170413246706,Socioeconomics,0.28688070224686757,0.9391170413246706,8,arlington_county
2013,Richmond City,disadvantaged,0.40054352882472627,Socioeconomics,0.28686410184744743,0.6874076306721737,17,richmond_city
2013,Richmond City,other,0.6874076306721737,Socioeconomics,0.28686410184744743,0.6874076306721737,17,richmond_city
2019,Loudoun County,disadvantaged,0.5959037395251338,Socioeconomics,0.28666470745980177,0.8825684469849355,7,loudoun_county
2019,Loudoun County,other,0.8825684469849355,Socioeconomics,0.28666470745980177,0.8825684469849355,7,loudoun_county
2018,Lancaster County,black,0.5020402777150622,Race,0.28648845199365514,0.7885287297087173,5,lancaster_county
2018,Lancaster County,white,0.7885287297087173,Race,0.28648845199365514,0.7885287297087173,5,lancaster_county
2014,Falls Church City,black,0.6543715552125915,Race,0.2857130610487999,0.9400846162613914,17,falls_church_city
2014,Falls Church City,white,0.9400846162613914,Race,0.2857130610487999,0.9400846162613914,17,falls_church_city
2016,Fairfax County,disadvantaged,0.6250362223028164,Socioeconomics,0.2856293229108059,0.9106655452136223,6,fairfax_county
