test_year,division_name,level,rate,demographic,dif,max_rate,rank,division_use
2013,Albemarle County,other,0.8615212615110103,Socioeconomics,0.3667607358916716,0.8615212615110103,2,albemarle_county
2021,Richmond City,hispanic,0.35540493364512765,Ethnicity,0.3663828767978961,0.7217878104430238,6,richmond_city
2021,Richmond City,white,0.7217878104430238,Ethnicity,0.3663828767978961,0.7217878104430238,6,richmond_city
2017,Albemarle County,disadvantaged,0.5226355346644648,Socioeconomics,0.36617642260746097,0.8888119572719257,1,albemarle_county
2017,Albemarle County,other,0.8888119572719257,Socioeconomics,0.36617642260746097,0.8888119572719257,1,albemarle_county
2019,Richmond City,hispanic,0.5042852130463241,Ethnicity,0.366022747001711,0.8703079600480351,1,richmond_city
2019,Richmond City,white,0.8703079600480351,Ethnicity,0.366022747001711,0.8703079600480351,1,richmond_city
2018,Richmond City,black,0.5111255811359615,Race,0.36584923177500195,0.8769748129109635,2,richmond_city
2018,Richmond City,white,0.8769748129109635,Race,0.36584923177500195,0.8769748129109635,2,richmond_city
2022,Lynchburg City,black,0.4411346646061173,Race,0.3647981962927147,0.805932860898832,4,lynchburg_city
2022,Lynchburg City,white,0.805932860898832,Race,0.3647981962927147,0.805932860898832,4,lynchburg_city
2013,Alexandria City,hispanic,0.5102910820940639,Ethnicity,0.3645326185290293,0.8748237006230932,1,alexandria_city
2013,Alexandria City,white,0.8748237006230932,Ethnicity,0.3645326185290293,0.8748237006230932,1,alexandria_city
2022,Albemarle County,disadvantaged,0.4758457205589265,Socioeconomics,0.3632585967332802,0.8391043172922067,2,albemarle_county
2022,Albemarle County,other,0.8391043172922067,Socioeconomics,0.3632585967332802,0.8391043172922067,2,albemarle_county
2019,Albemarle County,disadvantaged,0.5221493001067294,Socioeconomics,0.36197741474625467,0.8841267148529841,2,albemarle_county
2019,Albemarle County,other,0.8841267148529841,Socioeconomics,0.36197741474625467,0.8841267148529841,2,albemarle_county
2022,Alexandria City,disadvantaged,0.45490939347856246,Socioeconomics,0.3606118366684509,0.8155212301470134,3,alexandria_city
2022,Alexandria City,other,0.8155212301470134,Socioeconomics,0.3606118366684509,0.8155212301470134,3,alexandria_city
2021,Manassas City,hispanic,0.38766942759406026,Ethnicity,0.35906593405162107,0.7467353616456813,7,manassas_city
2021,Manassas City,white,0.7467353616456813,Ethnicity,0.35906593405162107,0.7467353616456813,7,manassas_city
2014,Lancaster County,black,0.3945182342515101,Race,0.3589054811216432,0.7534237153731533,3,lancaster_county
2014,Lancaster County,white,0.7534237153731533,Race,0.3589054811216432,0.7534237153731533,3,lancaster_county
2013,Harrisonburg City,disadvantaged,0.48113736190797873,Socioeconomics,0.35834784533902264,0.8394852072470014,3,harrisonburg_city
2013,Harrisonburg City,other,0.8394852072470014,Socioeconomics,0.35834784533902264,0.8394852072470014,3,harrisonburg_city
2013,Arlington County,disadvantaged,0.5343265349506416,Socioeconomics,0.3566802559495065,0.8910067909001481,4,arlington_county
2013,Arlington County,other,0.8910067909001481,Socioeconomics,0.3566802559495065,0.8910067909001481,4,arlington_county
2014,Arlington County,disadvantaged,0.5569366831068172,Socioeconomics,0.355839846378065,0.9127765294848822,2,arlington_county
2014,Arlington County,other,0.9127765294848822,Socioeconomics,0.355839846378065,0.9127765294848822,2,arlington_county
2022,Arlington County,disadvantaged,0.5553011125281391,Socioeconomics,0.35371997297124913,0.9090210854993882,4,arlington_county
2022,Arlington County,other,0.9090210854993882,Socioeconomics,0.35371997297124913,0.9090210854993882,4,arlington_county
2015,Albemarle County,black,0.48916949181437713,Race,0.3534466975473321,0.8426161893617092,1,albemarle_county
2015,Albemarle County,white,0.8426161893617092,Race,0.3534466975473321,0.8426161893617092,1,albemarle_county
2014,Albemarle County,black,0.4740511687321561,Race,0.3532804038213773,0.8273315725535334,4,albemarle_county
2014,Albemarle County,white,0.8273315725535334,Race,0.3532804038213773,0.8273315725535334,4,albemarle_county
2017,Charlottesville City,black,0.5487714352478625,Race,0.35209711078602624,0.9008685460338888,1,charlottesville_city
2017,Charlottesville City,white,0.9008685460338888,Race,0.35209711078602624,0.9008685460338888,1,charlottesville_city
2016,Alexandria City,hispanic,0.5682799681565434,Ethnicity,0.35123006592632755,0.9195100340828709,1,alexandria_city
2016,Alexandria City,white,0.9195100340828709,Ethnicity,0.35123006592632755,0.9195100340828709,1,alexandria_city
2014,Martinsville City,black,0.38553743710864874,Race,0.3509128990041168,0.7364503361127656,5,martinsville_city
2014,Martinsville City,white,0.7364503361127656,Race,0.3509128990041168,0.7364503361127656,5,martinsville_city
2022,Charlottesville City,hispanic,0.49071976614646873,Ethnicity,0.3507972074716793,0.841516973618148,3,charlottesville_city
2022,Charlottesville City,white,0.841516973618148,Ethnicity,0.3507972074716793,0.841516973618148,3,charlottesville_city
2014,Martinsville City,disadvantaged,0.4226719220335987,Socioeconomics,0.3507346236987575,0.7734065457323562,3,martinsville_city
2014,Martinsville City,other,0.7734065457323562,Socioeconomics,0.3507346236987575,0.7734065457323562,3,martinsville_city
2017,Charlottesville City,disadvantaged,0.5593453609060616,Socioeconomics,0.3503823041854708,0.9097276650915324,2,charlottesville_city
2017,Charlottesville City,other,0.9097276650915324,Socioeconomics,0.3503823041854708,0.9097276650915324,2,charlottesville_city
2019,Alexandria City,hispanic,0.5171606440067686,Ethnicity,0.34995879905159855,0.8671194430583672,2,alexandria_city
2019,Alexandria City,white,0.8671194430583672,Ethnicity,0.34995879905159855,0.8671194430583672,2,alexandria_city
2021,Loudoun County,disadvantaged,0.4968448715158391,Socioeconomics,0.34951964775222644,0.8463645192680656,7,loudoun_county
2021,Loudoun County,other,0.8463645192680656,Socioeconomics,0.34951964775222644,0.8463645192680656,7,loudoun_county
2022,Arlington County,hispanic,0.5746678027510743,Ethnicity,0.3494622975150887,0.924130100266163,4,arlington_county
2022,Arlington County,white,0.924130100266163,Ethnicity,0.3494622975150887,0.924130100266163,4,arlington_county
2021,Charlottesville City,hispanic,0.4730535277287256,Ethnicity,0.34894646022239156,0.8219999879511172,8,charlottesville_city
2021,Charlottesville City,white,0.8219999879511172,Ethnicity,0.34894646022239156,0.8219999879511172,8,charlottesville_city
2018,Richmond City,hispanic,0.530212266157679,Ethnicity,0.34890892066578105,0.8791211868234601,2,richmond_city
2018,Richmond City,white,0.8791211868234601,Ethnicity,0.34890892066578105,0.8791211868234601,2,richmond_city
2013,Richmond City,hispanic,0.4931686933811688,Ethnicity,0.34756911907196847,0.8407378124531373,2,richmond_city
2013,Richmond City,white,0.8407378124531373,Ethnicity,0.34756911907196847,0.8407378124531373,2,richmond_city
2014,Harrisonburg City,disadvantaged,0.46640280682659374,Socioeconomics,0.3464156511921511,0.8128184580187449,4,harrisonburg_city
2014,Harrisonburg City,other,0.8128184580187449,Socioeconomics,0.3464156511921511,0.8128184580187449,4,harrisonburg_city
2014,Alexandria City,disadvantaged,0.4879427493974293,Socioeconomics,0.3460301996592511,0.8339729490566804,5,alexandria_city
2014,Alexandria City,other,0.8339729490566804,Socioeconomics,0.3460301996592511,0.8339729490566804,5,alexandria_city
2014,Richmond City,black,0.4409041714381584,Race,0.34503269012457627,0.7859368615627347,6,richmond_city
2014,Richmond City,white,0.7859368615627347,Race,0.34503269012457627,0.7859368615627347,6,richmond_city
2014,Lynchburg City,disadvantaged,0.45718880203147505,Socioeconomics,0.3447878312283351,0.8019766332598102,6,lynchburg_city
2014,Lynchburg City,other,0.8019766332598102,Socioeconomics,0.3447878312283351,0.8019766332598102,6,lynchburg_city
2013,Alexandria City,disadvantaged,0.4948014106960677,Socioeconomics,0.343679913404543,0.8384813241006107,5,alexandria_city
2013,Alexandria City,other,0.8384813241006107,Socioeconomics,0.343679913404543,0.8384813241006107,5,alexandria_city
2019,Alexandria City,disadvantaged,0.5319506233771751,Socioeconomics,0.34335631235118536,0.8753069357283605,3,alexandria_city
2019,Alexandria City,other,0.8753069357283605,Socioeconomics,0.34335631235118536,0.8753069357283605,3,alexandria_city
2013,Arlington County,hispanic,0.5814218973941961,Ethnicity,0.3432359811307021,0.9246578785248982,3,arlington_county
2013,Arlington County,white,0.9246578785248982,Ethnicity,0.3432359811307021,0.9246578785248982,3,arlington_county
2014,Alexandria City,black,0.5352412139175778,Race,0.3429582937354304,0.8781995076530082,7,alexandria_city
2014,Alexandria City,white,0.8781995076530082,Race,0.3429582937354304,0.8781995076530082,7,alexandria_city
2016,Richmond City,black,0.5384303196814639,Race,0.3427984150813186,0.8812287347627825,1,richmond_city
2016,Richmond City,white,0.8812287347627825,Race,0.3427984150813186,0.8812287347627825,1,richmond_city
2014,Franklin City,black,0.44473155260787434,Race,0.3427734022921025,0.78750495489997685,8,franklin_city
2014,Franklin City,white,0.78750495489997685,Race,0.3427734022921025,0.78750495489997685,8,franklin_city
2014,Arlington County,hispanic,0.5922951954517764,Ethnicity,0.34271234090119185,0.9350075363529683,2,arlington_county
2014,Arlington County,white,0.9350075363529683,Ethnicity,0.34271234090119185,0.9350075363529683,2,arlington_county
2022,Fairfax County,hispanic,0.5421681620501273,Ethnicity,0.34270636254183884,0.8848745245919661,5,fairfax_county
2022,Fairfax County,white,0.8848745245919661,Ethnicity,0.34270636254183884,0.8848745245919661,5,fairfax_county
2013,Franklin City,black,0.437162935953041,Race,0.34199450381074026,0.7791574397637813,4,franklin_city
2013,Franklin City,white,0.7791574397637813,Race,0.34199450381074026,0.7791574397637813,4,franklin_city
2017,Richmond City,black,0.5224805565766713,Race,0.34149423856560956,0.8639747951422808,2,richmond_city
2017,Richmond City,white,0.8639747951422808,Race,0.34149423856560956,0.8639747951422808,2,richmond_city
2015,Lynchburg City,black,0.5079325613156266,Race,0.3414426454103513,0.8493752067259779,2,lynchburg_city
2015,Lynchburg City,white,0.8493752067259779,Race,0.3414426454103513,0.8493752067259779,2,lynchburg_city
2022,Albemarle County,hispanic,0.49034053498287905,Ethnicity,0.34060074223927067,0.8309412772221497,6,albemarle_county
2022,Albemarle County,white,0.8309412772221497,Ethnicity,0.34060074223927067,0.8309412772221497,6,albemarle_county
2022,Fairfax County,disadvantaged,0.5440920011065793,Socioeconomics,0.34023824617796117,0.8843302472845405,5,fairfax_county
2022,Fairfax County,other,0.8843302472845405,Socioeconomics,0.34023824617796117,0.8843302472845405,5,fairfax_county
2022,Harrisonburg City,hispanic,0.3199461597738402,Ethnicity,0.3399755757822156,0.6599217355560558,7,harrisonburg_city
2022,Harrisonburg City,white,0.6599217355560558,Ethnicity,0.3399755757822156,0.6599217355560558,7,harrisonburg_city
2018,Alexandria City,disadvantaged,0.5426543324851332,Socioeconomics,0.3397046189625811,0.8823589514477143,3,alexandria_city
2018,Alexandria City,other,0.8823589514477143,Socioeconomics,0.3397046189625811,0.8823589514477143,3,alexandria_city
2021,Albemarle County,black,0.48781703788469943,Race,0.3395430938942784,0.8273601317789778,4,albemarle_county
2021,Albemarle County,white,0.8273601317789778,Race,0.3395430938942784,0.8273601317789778,4,albemarle_county
2022,Henrico County,black,0.486328084048425,Race,0.3393103758138766,0.8256384598623016,5,henrico_county
2022,Henrico County,white,0.8256384598623016,Race,0.3393103758138766,0.8256384598623016,5,henrico_county
2013,Alexandria City,black,0.5360178878952229,Race,0.3392799462221032,0.8752978341173261,5,alexandria_city
2013,Alexandria City,white,0.8752978341173261,Race,0.3392799462221032,0.8752978341173261,5,alexandria_city
2015,Richmond City,black,0.5176750494515655,Race,0.33683406231408897,0.8545091117656545,3,richmond_city
2015,Richmond City,white,0.8545091117656545,Race,0.33683406231408897,0.8545091117656545,3,richmond_city
2016,Albemarle County,black,0.513454042120998,Race,0.3364020309803357,0.8498560731013337,2,albemarle_county
2016,Albemarle County,white,0.8498560731013337,Race,0.3364020309803357,0.8498560731013337,2,albemarle_county
2017,Alexandria City,hispanic,0.5695354686146417,Ethnicity,0.3361883123714,0.9057237809860417,1,alexandria_city
2017,Alexandria City,white,0.9057237809860417,Ethnicity,0.3361883123714,0.9057237809860417,1,alexandria_city
2021,Norfolk City,black,0.3977966892963291,Race,0.33500155112488555,0.7327982404212147,5,norfolk_city
2021,Norfolk City,white,0.7327982404212147,Race,0.33500155112488555,0.7327982404212147,5,norfolk_city
2021,Alexandria City,black,0.4796981938585459,Race,0.33492202245870534,0.8146202163172512,6,alexandria_city
2021,Alexandria City,white,0.8146202163172512,Race,0.33492202245870534,0.8146202163172512,6,alexandria_city
2016,Charlottesville City,black,0.5489083601914263,Race,0.3341676554704438,0.8830760156618701,3,charlottesville_city
2016,Charlottesville City,white,0.8830760156618701,Race,0.3341676554704438,0.8830760156618701,3,charlottesville_city
2014,Williamsburg-James City County,black,0.5151911154939265,Race,0.3339654278134231,0.8491565433073496,9,williamsburg-james_city_county
2014,Williamsburg-James City County,white,0.8491565433073496,Race,0.3339654278134231,0.8491565433073496,9,williamsburg-james_city_county
2013,Lancaster County,black,0.4233289568828213,Race,0.33394891703562996,0.7572778739184512,6,lancaster_county
2013,Lancaster County,white,0.7572778739184512,Race,0.33394891703562996,0.7572778739184512,6,lancaster_county
2018,Albemarle County,hispanic,0.5175960157233813,Ethnicity,0.3338797396513252,0.8514757553747065,3,albemarle_county
2018,Albemarle County,white,0.8514757553747065,Ethnicity,0.3338797396513252,0.8514757553747065,3,albemarle_county
2016,Lynchburg City,black,0.5349622726573402,Race,0.3331407864747802,0.8681030591321204,4,lynchburg_city
2016,Lynchburg City,white,0.8681030591321204,Race,0.3331407864747802,0.8681030591321204,4,lynchburg_city
2016,Harrisonburg City,disadvantaged,0.5391911150671133,Socioeconomics,0.33277075006663437,0.8719618651337476,2,harrisonburg_city
2016,Harrisonburg City,other,0.8719618651337476,Socioeconomics,0.33277075006663437,0.8719618651337476,2,harrisonburg_city
2017,Lynchburg City,black,0.5361133519519922,Race,0.33276428194083085,0.868877633892823,3,lynchburg_city
2017,Lynchburg City,white,0.868877633892823,Race,0.33276428194083085,0.868877633892823,3,lynchburg_city
2021,Appomattox County,black,0.42506018894558933,Race,0.332299069662856,0.7573592586084453,7,appomattox_county
2021,Appomattox County,white,0.7573592586084453,Race,0.332299069662856,0.7573592586084453,7,appomattox_county
2013,Williamsburg-James City County,black,0.5491815787008257,Race,0.3312843091981227,0.8804658878989484,7,williamsburg-james_city_county
2013,Williamsburg-James City County,white,0.8804658878989484,Race,0.3312843091981227,0.8804658878989484,7,williamsburg-james_city_county
2021,Henrico County,disadvantaged,0.39641984358434373,Socioeconomics,0.331077252244611,0.7274970958289547,8,henrico_county
2021,Henrico County,other,0.7274970958289547,Socioeconomics,0.331077252244611,0.7274970958289547,8,henrico_county
2021,Williamsburg-James City County,disadvantaged,0.4944366074711363,Socioeconomics,0.3304877381775481,0.8249243456486844,9,williamsburg-james_city_county
2021,Williamsburg-James City County,other,0.8249243456486844,Socioeconomics,0.3304877381775481,0.8249243456486844,9,williamsburg-james_city_county
2013,Martinsville City,black,0.4440994949709134,Race,0.3300379901357887,0.7741374851067021,8,martinsville_city
2013,Martinsville City,white,0.7741374851067021,Race,0.3300379901357887,0.7741374851067021,8,martinsville_city
2014,Lancaster County,disadvantaged,0.45380308221035137,Socioeconomics,0.3276206154088629,0.7814236976192143,7,lancaster_county
2014,Lancaster County,other,0.7814236976192143,Socioeconomics,0.3276206154088629,0.7814236976192143,7,lancaster_county
2013,Albemarle County,black,0.4985114048952673,Race,0.3268181161485105,0.8253295210437778,9,albemarle_county
2013,Albemarle County,white,0.8253295210437778,Race,0.3268181161485105,0.8253295210437778,9,albemarle_county
2013,Arlington County,black,0.5980512426448436,Race,0.32677351181859726,0.9248247544634408,10,arlington_county
2013,Arlington County,white,0.9248247544634408,Race,0.32677351181859726,0.9248247544634408,10,arlington_county
2013,Lynchburg City,disadvantaged,0.5040569276883797,Socioeconomics,0.325897334171491,0.8299542618598708,6,lynchburg_city
2013,Lynchburg City,other,0.8299542618598708,Socioeconomics,0.325897334171491,0.8299542618598708,6,lynchburg_city
2019,Harrisonburg City,disadvantaged,0.5124984269180433,Socioeconomics,0.3231542173337507,0.835652644251794,4,harrisonburg_city
2019,Harrisonburg City,other,0.835652644251794,Socioeconomics,0.3231542173337507,0.835652644251794,4,harrisonburg_city
2022,Henrico County,disadvantaged,0.5036987920994809,Socioeconomics,0.32266301934669384,0.8263618114461747,6,henrico_county
2022,Henrico County,other,0.8263618114461747,Socioeconomics,0.32266301934669384,0.8263618114461747,6,henrico_county
2022,Roanoke City,black,0.3912771622894617,Race,0.32001718948246777,0.7112943517719295,6,roanoke_city
2022,Roanoke City,white,0.7112943517719295,Race,0.32001718948246777,0.7112943517719295,6,roanoke_city
2007,Arlington County,hispanic,0.6293635819169557,Ethnicity,0.319948910507453,0.9493124924244087,1,arlington_county
2007,Arlington County,white,0.9493124924244087,Ethnicity,0.319948910507453,0.9493124924244087,1,arlington_county
2022,Alexandria City,black,0.5450424683062611,Race,0.3197990535456945,0.8648415218519556,7,alexandria_city
2022,Alexandria City,white,0.8648415218519556,Race,0.3197990535456945,0.8648415218519556,7,alexandria_city
2017,Winchester City,disadvantaged,0.5493365645422207,Socioeconomics,0.31940267185162663,0.8687392363938473,3,winchester_city
2017,Winchester City,other,0.8687392363938473,Socioeconomics,0.31940267185162663,0.8687392363938473,3,winchester_city
2014,Charlottesville City,disadvantaged,0.5472883610781805,Socioeconomics,0.31894395115191276,0.8662323122300932,8,charlottesville_city
2014,Charlottesville City,other,0.8662323122300932,Socioeconomics,0.31894395115191276,0.8662323122300932,8,charlottesville_city
2013,Norfolk City,black,0.4636389703597949,Race,0.3189201892561619,0.7825591596159568,11,norfolk_city
2013,Norfolk City,white,0.7825591596159568,Race,0.3189201892561619,0.7825591596159568,11,norfolk_city
2019,Albemarle County,black,0.531743062936476,Race,0.31701795170430025,0.8487610146407762,3,albemarle_county
2019,Albemarle County,white,0.8487610146407762,Race,0.31701795170430025,0.8487610146407762,3,albemarle_county
2016,Martinsville City,black,0.49142748745160125,Race,0.31625243340510045,0.8076799208567017,5,martinsville_city
2016,Martinsville City,white,0.8076799208567017,Race,0.31625243340510045,0.8076799208567017,5,martinsville_city
2014,Harrisonburg City,hispanic,0.4315081181270467,Ethnicity,0.3159162386061455,0.7474243567331922,3,harrisonburg_city
2014,Harrisonburg City,white,0.7474243567331922,Ethnicity,0.3159162386061455,0.7474243567331922,3,harrisonburg_city
2015,Charlottesville City,black,0.5949364270166274,Race,0.3153533017787692,0.9102897287953966,4,charlottesville_city
2015,Charlottesville City,white,0.9102897287953966,Race,0.3153533017787692,0.9102897287953966,4,charlottesville_city
2015,Martinsville City,black,0.4889411280129156,Race,0.3151756166439343,0.8041167446568499,5,martinsville_city
2015,Martinsville City,white,0.8041167446568499,Race,0.3151756166439343,0.8041167446568499,5,martinsville_city
2022,Appomattox County,black,0.4909033600096957,Race,0.31476560438751666,0.8056689643972124,8,appomattox_county
2022,Appomattox County,white,0.8056689643972124,Race,0.31476560438751666,0.8056689643972124,8,appomattox_county
2018,Fairfax County,disadvantaged,0.5862113122211282,Socioeconomics,0.3147508984038422,0.9009622106249704,4,fairfax_county
2018,Fairfax County,other,0.9009622106249704,Socioeconomics,0.3147508984038422,0.9009622106249704,4,fairfax_county
